fight_id,fight_url,fighter_a,fighter_b,winner,kd_a,kd_b,str_a,str_b,td_a,td_b,sub_a,sub_b,weight_class,method,round,time,event_id,event_date
32d371462c539bee,http://ufcstats.com/fight-details/32d371462c539bee,Hecher Sosa,Luan Lacerda,Hecher Sosa,00,0,10462,0,04,0,00,0,Bantamweight,U-DEC,3,5:00,babc6b5745335f18,"March 14, 2026"
244285b7fd0ddece,http://ufcstats.com/fight-details/244285b7fd0ddece,Piera Rodriguez,Sam Hughes,Piera Rodriguez,00,0,10777,0,10,0,00,0,Women's Strawweight,U-DEC,3,5:00,babc6b5745335f18,"March 14, 2026"
f030febede41c661,http://ufcstats.com/fight-details/f030febede41c661,Charles Oliveira,Max Holloway,Charles Oliveira,00,0,5026,0,50,0,40,0,Lightweight,U-DEC,5,5:00,15ec018d144710db,"March 07, 2026"
d564db29997e1371,http://ufcstats.com/fight-details/d564db29997e1371,Caio Borralho,Reinier de Ridder,Caio Borralho,00,0,5755,0,12,0,00,0,Middleweight,U-DEC,3,5:00,15ec018d144710db,"March 07, 2026"
bed89a91da9d04c1,http://ufcstats.com/fight-details/bed89a91da9d04c1,Raul Rosas Jr.,Rob Font,Raul Rosas Jr.,00,0,810,0,160,0,00,0,Bantamweight,U-DEC,3,5:00,15ec018d144710db,"March 07, 2026"
f02c0adc4ae629c6,http://ufcstats.com/fight-details/f02c0adc4ae629c6,Drew Dober,Michael Johnson,Drew Dober,10,0,2227,0,00,0,00,0,Lightweight,KO/TKOPunch,2,1:53,15ec018d144710db,"March 07, 2026"
6a4738656c493ee9,http://ufcstats.com/fight-details/6a4738656c493ee9,Gregory Rodrigues,Brunno Ferreira,Gregory Rodrigues,10,0,22,0,00,0,00,0,Middleweight,KO/TKOPunch,1,1:47,15ec018d144710db,"March 07, 2026"
ecd16d14a138d7fb,http://ufcstats.com/fight-details/ecd16d14a138d7fb,Cody Garbrandt,Xiao Long,Cody Garbrandt,00,0,2859,0,01,0,00,0,Bantamweight,U-DEC,3,5:00,15ec018d144710db,"March 07, 2026"
9c8d5dbd8905a715,http://ufcstats.com/fight-details/9c8d5dbd8905a715,Donte Johnson,Cody Brundage,Donte Johnson,00,0,4531,0,02,0,00,0,Middleweight,S-DEC,3,5:00,15ec018d144710db,"March 07, 2026"
6feb49a6b7e8433c,http://ufcstats.com/fight-details/6feb49a6b7e8433c,Alberto Montes,Ricky Turcios,Alberto Montes,00,0,3222,0,00,0,10,0,Featherweight,SUBAnaconda Choke,2,0:40,15ec018d144710db,"March 07, 2026"
f661ef429055f8c1,http://ufcstats.com/fight-details/f661ef429055f8c1,Nyamjargal Tumendemberel,Cody Durden,Nyamjargal Tumendemberel,00,0,258,0,43,0,10,0,Flyweight,U-DEC,3,5:00,15ec018d144710db,"March 07, 2026"
a22fd3735819d858,http://ufcstats.com/fight-details/a22fd3735819d858,Sumudaerji,Jesus Aguilar,Sumudaerji,00,0,6231,0,41,0,00,0,Flyweight,U-DEC,3,5:00,15ec018d144710db,"March 07, 2026"
cc03e698c4b7da52,http://ufcstats.com/fight-details/cc03e698c4b7da52,Diyar Nurgozhay,Rafael Tobias,Diyar Nurgozhay,00,0,9439,0,02,0,01,0,Light Heavyweight,U-DEC,3,5:00,15ec018d144710db,"March 07, 2026"
a5abdc461cb1538e,http://ufcstats.com/fight-details/a5abdc461cb1538e,Rodolfo Bellato,Luke Fernandez,Rodolfo Bellato,10,0,3016,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,1,2:42,15ec018d144710db,"March 07, 2026"
1330b5c21269fe92,http://ufcstats.com/fight-details/1330b5c21269fe92,Lone'er Kavanagh,Brandon Moreno,Lone'er Kavanagh,00,0,9779,0,00,0,00,0,Flyweight,U-DEC,5,5:00,0cfbbfa0ba6d9855,"February 28, 2026"
36d12b31957e94db,http://ufcstats.com/fight-details/36d12b31957e94db,David Martinez,Marlon Vera,David Martinez,00,0,7142,0,20,0,00,0,Bantamweight,U-DEC,3,5:00,0cfbbfa0ba6d9855,"February 28, 2026"
81f3d28d30d17378,http://ufcstats.com/fight-details/81f3d28d30d17378,King Green,Daniel Zellhuber,King Green,10,0,8617,0,30,0,01,0,Lightweight,KO/TKOPunches,2,4:55,0cfbbfa0ba6d9855,"February 28, 2026"
7df505d8260ba680,http://ufcstats.com/fight-details/7df505d8260ba680,Edgar Chairez,Felipe Bunes,Edgar Chairez,00,0,6654,0,01,0,00,0,Flyweight,S-DEC,3,5:00,0cfbbfa0ba6d9855,"February 28, 2026"
15068d7b095ca9bd,http://ufcstats.com/fight-details/15068d7b095ca9bd,Imanol Rodriguez,Kevin Borjas,Imanol Rodriguez,12,0,4622,0,10,0,00,0,Flyweight,KO/TKOPunch,2,4:21,0cfbbfa0ba6d9855,"February 28, 2026"
3b76a00f5d0400eb,http://ufcstats.com/fight-details/3b76a00f5d0400eb,Santiago Luna,Angel Pacheco,Santiago Luna,00,0,13156,0,51,0,10,0,Bantamweight,U-DEC,3,5:00,0cfbbfa0ba6d9855,"February 28, 2026"
45ec0c5f19c9adbe,http://ufcstats.com/fight-details/45ec0c5f19c9adbe,Ryan Gandra,Jose Daniel Medina,Ryan Gandra,10,0,140,0,00,0,00,0,Middleweight,KO/TKOPunches,1,0:41,0cfbbfa0ba6d9855,"February 28, 2026"
c40b934d2666e351,http://ufcstats.com/fight-details/c40b934d2666e351,Ailin Perez,Macy Chiasson,Ailin Perez,00,0,278,0,60,0,00,0,Women's Bantamweight,U-DEC,3,5:00,0cfbbfa0ba6d9855,"February 28, 2026"
25ab195cefbce1d0,http://ufcstats.com/fight-details/25ab195cefbce1d0,Cristian Quinonez,Kris Moutinho,Cristian Quinonez,00,0,3828,0,70,0,20,0,Bantamweight,U-DEC,3,5:00,0cfbbfa0ba6d9855,"February 28, 2026"
6154ee95d3f4fc32,http://ufcstats.com/fight-details/6154ee95d3f4fc32,Javier Reyes,Douglas Silva de Andrade,Javier Reyes,10,0,4617,0,10,0,00,0,Featherweight,KO/TKOPunches,1,4:59,0cfbbfa0ba6d9855,"February 28, 2026"
44d58943ac8e47e1,http://ufcstats.com/fight-details/44d58943ac8e47e1,Regina Tarin,Ernesta Kareckaite,Regina Tarin,00,0,114105,0,11,0,00,0,Catch Weight,U-DEC,3,5:00,0cfbbfa0ba6d9855,"February 28, 2026"
581292ffe5b09344,http://ufcstats.com/fight-details/581292ffe5b09344,Francis Marshall,Erik Silva,Francis Marshall,00,0,35,0,10,0,10,0,Featherweight,SUBRear Naked Choke,1,2:29,0cfbbfa0ba6d9855,"February 28, 2026"
c6a85b67fdd2ef3d,http://ufcstats.com/fight-details/c6a85b67fdd2ef3d,Damian Pinas,Wes Schultz,Damian Pinas,20,0,153,0,00,0,00,0,Middleweight,KO/TKOPunch,1,2:30,0cfbbfa0ba6d9855,"February 28, 2026"
8d740c844353ae0e,http://ufcstats.com/fight-details/8d740c844353ae0e,Sean Strickland,Anthony Hernandez,Sean Strickland,10,0,11055,0,00,0,00,0,Middleweight,KO/TKOPunches,3,2:23,79ab17db3b40831a,"February 21, 2026"
dd12bf51c5ed7f1e,http://ufcstats.com/fight-details/dd12bf51c5ed7f1e,Uros Medic,Geoff Neal,Uros Medic,10,0,103,0,00,0,00,0,Welterweight,KO/TKOPunch,1,1:19,79ab17db3b40831a,"February 21, 2026"
dc6f6c8228390ebb,http://ufcstats.com/fight-details/dc6f6c8228390ebb,Melquizael Costa,Dan Ige,Melquizael Costa,10,0,197,0,11,0,00,0,Featherweight,KO/TKOSpinning Back Kick,1,4:56,79ab17db3b40831a,"February 21, 2026"
04b7bcc0e8488604,http://ufcstats.com/fight-details/04b7bcc0e8488604,Serghei Spivac,Ante Delija,Serghei Spivac,00,0,6761,0,10,0,00,0,Heavyweight,U-DEC,3,5:00,79ab17db3b40831a,"February 21, 2026"
54437b8dba3a6110,http://ufcstats.com/fight-details/54437b8dba3a6110,Jacobe Smith,Josiah Harrell,Jacobe Smith,00,0,337,0,20,0,00,0,Welterweight,KO/TKOPunches,1,3:01,79ab17db3b40831a,"February 21, 2026"
372d1dee0db8dbee,http://ufcstats.com/fight-details/372d1dee0db8dbee,Michel Pereira,Zach Reese,Michel Pereira,00,0,6374,0,21,0,01,0,Middleweight,S-DEC,3,5:00,79ab17db3b40831a,"February 21, 2026"
202d3277e569ad03,http://ufcstats.com/fight-details/202d3277e569ad03,Carlos Leal,Chidi Njokuani,Carlos Leal,00,0,115120,0,00,0,00,0,Welterweight,U-DEC,3,5:00,79ab17db3b40831a,"February 21, 2026"
7ffdaa44fc8d111b,http://ufcstats.com/fight-details/7ffdaa44fc8d111b,Ode Osbourne,Alibi Idiris,Alibi Idiris,00,0,3230,0,05,0,00,0,Flyweight,Overturned,3,5:00,79ab17db3b40831a,"February 21, 2026"
ac39c1f00ae31e58,http://ufcstats.com/fight-details/ac39c1f00ae31e58,Alden Coria,Luis Gurule,Alden Coria,00,0,7950,0,11,0,00,0,Flyweight,U-DEC,3,5:00,79ab17db3b40831a,"February 21, 2026"
fd56a469e4589ebc,http://ufcstats.com/fight-details/fd56a469e4589ebc,Joselyne Edwards,Nora Cornolle,Joselyne Edwards,00,0,1920,0,20,0,10,0,Women's Bantamweight,SUBRear Naked Choke,2,2:44,79ab17db3b40831a,"February 21, 2026"
8f9896e60047007f,http://ufcstats.com/fight-details/8f9896e60047007f,Punahele Soriano,Ramiz Brahimaj,Punahele Soriano,00,0,4038,0,33,0,00,0,Welterweight,U-DEC,3,5:00,79ab17db3b40831a,"February 21, 2026"
508e622130b0a84d,http://ufcstats.com/fight-details/508e622130b0a84d,Jean-Paul Lebosnoyani,Phil Rowe,Jean-Paul Lebosnoyani,00,0,6654,0,30,0,20,0,Welterweight,S-DEC,3,5:00,79ab17db3b40831a,"February 21, 2026"
5b97f47cdd355cbe,http://ufcstats.com/fight-details/5b97f47cdd355cbe,Jordan Leavitt,Yadier del Valle,Jordan Leavitt,00,0,1713,0,40,0,00,0,Featherweight,U-DEC,3,5:00,79ab17db3b40831a,"February 21, 2026"
6e78d874097a3d22,http://ufcstats.com/fight-details/6e78d874097a3d22,Carli Judice,Juliana Miller,Carli Judice,00,0,7936,0,02,0,01,0,Women's Flyweight,U-DEC,3,5:00,79ab17db3b40831a,"February 21, 2026"
fb4b1754d510b0d0,http://ufcstats.com/fight-details/fb4b1754d510b0d0,Mario Bautista,Vinicius Oliveira,Mario Bautista,00,0,1512,0,50,0,10,0,Bantamweight,SUBRear Naked Choke,2,4:46,c337c3c85b1871e0,"February 07, 2026"
dbbf8334a2600895,http://ufcstats.com/fight-details/dbbf8334a2600895,Kyoji Horiguchi,Amir Albazi,Kyoji Horiguchi,00,0,7316,0,00,0,00,0,Flyweight,U-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
a5c5f76cf0a7c784,http://ufcstats.com/fight-details/a5c5f76cf0a7c784,Rizvan Kuniev,Jailton Almeida,Rizvan Kuniev,00,0,4331,0,00,0,00,0,Heavyweight,U-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
8fea32ab0445859c,http://ufcstats.com/fight-details/8fea32ab0445859c,Michal Oleksiejczuk,Marc-Andre Barriault,Michal Oleksiejczuk,00,0,14077,0,10,0,00,0,Middleweight,U-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
2a26c0cfa06265b7,http://ufcstats.com/fight-details/2a26c0cfa06265b7,Farid Basharat,Jean Matsumoto,Farid Basharat,00,0,8076,0,27,0,00,0,Bantamweight,S-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
6cca11f353a2b42d,http://ufcstats.com/fight-details/6cca11f353a2b42d,Dustin Jacoby,Julius Walker,Dustin Jacoby,10,0,427,0,03,0,00,0,Light Heavyweight,KO/TKOPunches,2,1:42,c337c3c85b1871e0,"February 07, 2026"
f964d2dda87f25f0,http://ufcstats.com/fight-details/f964d2dda87f25f0,Daniil Donchenko,Alex Morono,Daniil Donchenko,10,0,10040,0,00,0,00,0,Welterweight,U-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
abefaf1807941ee4,http://ufcstats.com/fight-details/abefaf1807941ee4,Nikolay Veretennikov,Niko Price,Nikolay Veretennikov,00,0,199,0,00,0,00,0,Welterweight,KO/TKOPunches,1,1:42,c337c3c85b1871e0,"February 07, 2026"
cc5c5a8cff4c1ae9,http://ufcstats.com/fight-details/cc5c5a8cff4c1ae9,Ketlen Souza,Bruna Brasil,Ketlen Souza,00,0,3331,0,11,0,00,0,Women's Strawweight,U-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
86df0e75f41784d8,http://ufcstats.com/fight-details/86df0e75f41784d8,Javid Basharat,Gianni Vazquez,Javid Basharat,10,0,5924,0,30,0,02,0,Bantamweight,U-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
84e8ccc3c97c2b4c,http://ufcstats.com/fight-details/84e8ccc3c97c2b4c,Wang Cong,Eduarda Moura,Wang Cong,10,0,3912,0,03,0,11,0,Catch Weight,U-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
9d30c887e8bd8824,http://ufcstats.com/fight-details/9d30c887e8bd8824,Jakub Wiklacz,Muin Gafurov,Jakub Wiklacz,00,0,5679,0,02,0,20,0,Bantamweight,SUBGuillotine Choke,3,4:59,c337c3c85b1871e0,"February 07, 2026"
2bbfbb234c255249,http://ufcstats.com/fight-details/2bbfbb234c255249,Klaudia Sygula,Priscila Cachoeira,Klaudia Sygula,00,0,15199,0,01,0,00,0,Women's Bantamweight,U-DEC,3,5:00,c337c3c85b1871e0,"February 07, 2026"
b06b43670238c2d8,http://ufcstats.com/fight-details/b06b43670238c2d8,Alexander Volkanovski,Diego Lopes,Alexander Volkanovski,00,0,9870,0,22,0,10,0,Featherweight,U-DEC,5,5:00,30ad2050273d016a,"January 31, 2026"
a7ae8f6eb5fc3a79,http://ufcstats.com/fight-details/a7ae8f6eb5fc3a79,Benoit Saint Denis,Dan Hooker,Benoit Saint Denis,00,0,9730,0,20,0,22,0,Lightweight,KO/TKOPunches,2,4:45,30ad2050273d016a,"January 31, 2026"
57d7a683b85bb87b,http://ufcstats.com/fight-details/57d7a683b85bb87b,Mauricio Ruffy,Rafael Fiziev,Mauricio Ruffy,10,0,5536,0,00,0,00,0,Lightweight,KO/TKOPunches,2,4:30,30ad2050273d016a,"January 31, 2026"
67765535bd0b6bdf,http://ufcstats.com/fight-details/67765535bd0b6bdf,Tallison Teixeira,Tai Tuivasa,Tallison Teixeira,00,0,5142,0,30,0,00,0,Heavyweight,U-DEC,3,5:00,30ad2050273d016a,"January 31, 2026"
32e9bc4d0a19a923,http://ufcstats.com/fight-details/32e9bc4d0a19a923,Quillan Salkilld,Jamie Mullarkey,Quillan Salkilld,00,0,51,0,21,0,10,0,Lightweight,SUBNeck Crank,1,3:02,30ad2050273d016a,"January 31, 2026"
d94f1b32a81e3fa1,http://ufcstats.com/fight-details/d94f1b32a81e3fa1,Billy Elekana,Junior Tafa,Billy Elekana,01,0,2438,0,10,0,10,0,Light Heavyweight,SUBRear Naked Choke,2,3:18,30ad2050273d016a,"January 31, 2026"
47362cae6ba0e077,http://ufcstats.com/fight-details/47362cae6ba0e077,Cam Rowston,Cody Brundage,Cam Rowston,00,0,5729,0,00,0,00,0,Middleweight,KO/TKOPunches,2,4:08,30ad2050273d016a,"January 31, 2026"
0047f8aadca1936f,http://ufcstats.com/fight-details/0047f8aadca1936f,Jacob Malkoun,Torrez Finney,Jacob Malkoun,10,0,11727,0,20,0,30,0,Middleweight,U-DEC,3,5:00,30ad2050273d016a,"January 31, 2026"
78912b78aa946375,http://ufcstats.com/fight-details/78912b78aa946375,Jonathan Micallef,Oban Elliott,Jonathan Micallef,00,0,1940,0,10,0,10,0,Welterweight,SUBRear Naked Choke,2,3:31,30ad2050273d016a,"January 31, 2026"
4c1e7e1765a5438a,http://ufcstats.com/fight-details/4c1e7e1765a5438a,Kaan Ofli,Yizha,Kaan Ofli,01,0,4868,0,03,0,00,0,Featherweight,M-DEC,3,5:00,30ad2050273d016a,"January 31, 2026"
ad14c502c9c5a7e9,http://ufcstats.com/fight-details/ad14c502c9c5a7e9,Dom Mar Fan,Sangwook Kim,Dom Mar Fan,00,0,9968,0,11,0,00,0,Lightweight,U-DEC,3,5:00,30ad2050273d016a,"January 31, 2026"
780bae82bdfc7112,http://ufcstats.com/fight-details/780bae82bdfc7112,Keiichiro Nakamura,Sebastian Szalay,Keiichiro Nakamura,10,0,4579,0,01,0,00,0,Featherweight,KO/TKOKnee,3,3:48,30ad2050273d016a,"January 31, 2026"
5c73e0013b859664,http://ufcstats.com/fight-details/5c73e0013b859664,Lawrence Lui,Sulangrangbo,Lawrence Lui,00,0,5256,0,70,0,00,0,Bantamweight,S-DEC,3,5:00,30ad2050273d016a,"January 31, 2026"
fa4b3f5ce8055921,http://ufcstats.com/fight-details/fa4b3f5ce8055921,Justin Gaethje,Paddy Pimblett,Justin Gaethje,20,0,144156,0,30,0,00,0,Lightweight,U-DEC,5,5:00,00e11b5c8b7bfeeb,"January 24, 2026"
007e8e0d4a39d82c,http://ufcstats.com/fight-details/007e8e0d4a39d82c,Sean O'Malley,Song Yadong,Sean O'Malley,00,0,4836,0,03,0,00,0,Bantamweight,U-DEC,3,5:00,00e11b5c8b7bfeeb,"January 24, 2026"
d93ee3860196c4ae,http://ufcstats.com/fight-details/d93ee3860196c4ae,Waldo Cortes Acosta,Derrick Lewis,Waldo Cortes Acosta,10,0,448,0,10,0,00,0,Heavyweight,KO/TKOPunches,2,3:14,00e11b5c8b7bfeeb,"January 24, 2026"
d63c9aa4f4873001,http://ufcstats.com/fight-details/d63c9aa4f4873001,Natalia Silva,Rose Namajunas,Natalia Silva,00,0,5126,0,11,0,00,0,Women's Flyweight,U-DEC,3,5:00,00e11b5c8b7bfeeb,"January 24, 2026"
836a188a90e479a5,http://ufcstats.com/fight-details/836a188a90e479a5,Jean Silva,Arnold Allen,Jean Silva,00,0,7456,0,40,0,00,0,Featherweight,U-DEC,3,5:00,00e11b5c8b7bfeeb,"January 24, 2026"
6c9f4799990c3c33,http://ufcstats.com/fight-details/6c9f4799990c3c33,Umar Nurmagomedov,Deiveson Figueiredo,Umar Nurmagomedov,00,0,348,0,20,0,00,0,Bantamweight,U-DEC,3,5:00,00e11b5c8b7bfeeb,"January 24, 2026"
33be2456161c14c3,http://ufcstats.com/fight-details/33be2456161c14c3,Ateba Gautier,Andrey Pulyaev,Ateba Gautier,20,0,3459,0,00,0,00,0,Middleweight,U-DEC,3,5:00,00e11b5c8b7bfeeb,"January 24, 2026"
780cab0cd07589e4,http://ufcstats.com/fight-details/780cab0cd07589e4,Nikita Krylov,Modestas Bukauskas,Nikita Krylov,10,0,7240,0,10,0,00,0,Light Heavyweight,KO/TKOPunch,3,4:57,00e11b5c8b7bfeeb,"January 24, 2026"
b5aafe149bec4306,http://ufcstats.com/fight-details/b5aafe149bec4306,Alex Perez,Charles Johnson,Alex Perez,20,0,398,0,00,0,00,0,Flyweight,KO/TKOPunch,1,3:16,00e11b5c8b7bfeeb,"January 24, 2026"
abfb3ed6dcb0e1f0,http://ufcstats.com/fight-details/abfb3ed6dcb0e1f0,Josh Hokit,Denzel Freeman,Josh Hokit,00,0,370,0,10,0,00,0,Heavyweight,KO/TKOPunches,1,4:59,00e11b5c8b7bfeeb,"January 24, 2026"
210fc45074fba464,http://ufcstats.com/fight-details/210fc45074fba464,Ty Miller,Adam Fugitt,Ty Miller,10,0,5936,0,00,0,00,0,Welterweight,KO/TKOPunches,1,4:59,00e11b5c8b7bfeeb,"January 24, 2026"
a5a81a39ccf9b680,http://ufcstats.com/fight-details/a5a81a39ccf9b680,Manel Kape,Brandon Royval,Manel Kape,10,0,1717,0,00,0,00,0,Flyweight,KO/TKOPunches,1,3:18,bc0f994de0521926,"December 13, 2025"
24bb03f0a3415fbe,http://ufcstats.com/fight-details/24bb03f0a3415fbe,Kevin Vallejos,Giga Chikadze,Kevin Vallejos,10,0,2012,0,00,0,00,0,Featherweight,KO/TKOSpinning Back Fist,2,1:29,bc0f994de0521926,"December 13, 2025"
d000cb692343cdcd,http://ufcstats.com/fight-details/d000cb692343cdcd,Cezary Oleksiejczuk,Cesar Almeida,Cezary Oleksiejczuk,00,0,1412,0,60,0,00,0,Middleweight,U-DEC,3,5:00,bc0f994de0521926,"December 13, 2025"
93ca562453f65b8d,http://ufcstats.com/fight-details/93ca562453f65b8d,Melquizael Costa,Morgan Charriere,Melquizael Costa,10,0,42,0,00,0,00,0,Featherweight,KO/TKOKick,1,1:14,bc0f994de0521926,"December 13, 2025"
47149f3187661509,http://ufcstats.com/fight-details/47149f3187661509,Kennedy Nzechukwu,Marcus Buchecha,Marcus Buchecha,00,0,2427,0,03,0,00,0,Heavyweight,U-DEC,3,5:00,bc0f994de0521926,"December 13, 2025"
fc4ab243d21b795d,http://ufcstats.com/fight-details/fc4ab243d21b795d,King Green,Lance Gibson Jr.,King Green,00,0,6530,0,12,0,00,0,Catch Weight,S-DEC,3,5:00,bc0f994de0521926,"December 13, 2025"
0fca825e14429c1f,http://ufcstats.com/fight-details/0fca825e14429c1f,Yaroslav Amosov,Neil Magny,Yaroslav Amosov,00,0,95,0,10,0,10,0,Welterweight,SUBAnaconda Choke,1,3:14,bc0f994de0521926,"December 13, 2025"
225e93ebed9b71b8,http://ufcstats.com/fight-details/225e93ebed9b71b8,Joanderson Brito,Isaac Thomson,Joanderson Brito,00,0,3321,0,84,0,20,0,Featherweight,U-DEC,3,5:00,bc0f994de0521926,"December 13, 2025"
a2523a8565fe4361,http://ufcstats.com/fight-details/a2523a8565fe4361,Steven Asplund,Sean Sharaf,Steven Asplund,00,0,17066,0,00,0,00,0,Heavyweight,KO/TKOPunches,2,3:49,bc0f994de0521926,"December 13, 2025"
ceb5b0f1f6daddf6,http://ufcstats.com/fight-details/ceb5b0f1f6daddf6,Luana Santos,Melissa Croden,Luana Santos,00,0,1222,0,30,0,10,0,Women's Bantamweight,U-DEC,3,5:00,bc0f994de0521926,"December 13, 2025"
ac56a1052c4c8f63,http://ufcstats.com/fight-details/ac56a1052c4c8f63,Guilherme Pat,Allen Frye Jr.,Guilherme Pat,00,0,6433,0,00,0,00,0,Heavyweight,U-DEC,3,5:00,bc0f994de0521926,"December 13, 2025"
71170fb7ade3e1f4,http://ufcstats.com/fight-details/71170fb7ade3e1f4,Jamey-Lyn Horth,Tereza Bleda,Jamey-Lyn Horth,00,0,162,0,00,0,00,0,Women's Flyweight,KO/TKOPunches,1,2:05,bc0f994de0521926,"December 13, 2025"
4a0db214d9721d6e,http://ufcstats.com/fight-details/4a0db214d9721d6e,Petr Yan,Merab Dvalishvili,Petr Yan,00,0,139134,0,52,0,02,0,Bantamweight,U-DEC,5,5:00,bd92cf5da5413d2a,"December 06, 2025"
dfa692db6d39330c,http://ufcstats.com/fight-details/dfa692db6d39330c,Joshua Van,Alexandre Pantoja,Joshua Van,00,0,26,0,00,0,00,0,Flyweight,KO/TKO,1,0:26,bd92cf5da5413d2a,"December 06, 2025"
fbbb9e72900b71f5,http://ufcstats.com/fight-details/fbbb9e72900b71f5,Tatsuro Taira,Brandon Moreno,Tatsuro Taira,00,0,289,0,10,0,01,0,Flyweight,KO/TKOPunches,2,2:24,bd92cf5da5413d2a,"December 06, 2025"
1dc29f4c6fcdd356,http://ufcstats.com/fight-details/1dc29f4c6fcdd356,Payton Talbott,Henry Cejudo,Payton Talbott,10,0,13460,0,31,0,00,0,Bantamweight,U-DEC,3,5:00,bd92cf5da5413d2a,"December 06, 2025"
6d6ab10cbaa45e8c,http://ufcstats.com/fight-details/6d6ab10cbaa45e8c,Jan Blachowicz,Bogdan Guskov,Bogdan Guskov,11,0,8480,0,00,0,10,0,Light Heavyweight,M-DEC,3,5:00,bd92cf5da5413d2a,"December 06, 2025"
c797b58d85c840a4,http://ufcstats.com/fight-details/c797b58d85c840a4,Manuel Torres,Grant Dawson,Manuel Torres,10,0,98,0,00,0,00,0,Lightweight,KO/TKOPunch,1,2:25,bd92cf5da5413d2a,"December 06, 2025"
b3d2ac2244e4f791,http://ufcstats.com/fight-details/b3d2ac2244e4f791,Chris Duncan,Terrance McKinney,Chris Duncan,10,0,3831,0,10,0,10,0,Lightweight,SUBAnaconda Choke,1,2:30,bd92cf5da5413d2a,"December 06, 2025"
2417cc7bc1eea75b,http://ufcstats.com/fight-details/2417cc7bc1eea75b,Maycee Barber,Karine Silva,Maycee Barber,00,0,5521,0,32,0,00,0,Women's Flyweight,U-DEC,3,5:00,bd92cf5da5413d2a,"December 06, 2025"
10a57b983e59f727,http://ufcstats.com/fight-details/10a57b983e59f727,Fares Ziam,Nazim Sadykhov,Fares Ziam,10,0,314,0,20,0,20,0,Lightweight,KO/TKOPunches,2,4:59,bd92cf5da5413d2a,"December 06, 2025"
3c683da1924b6c44,http://ufcstats.com/fight-details/3c683da1924b6c44,Brunno Ferreira,Marvin Vettori,Brunno Ferreira,00,0,7788,0,11,0,00,0,Middleweight,U-DEC,3,5:00,bd92cf5da5413d2a,"December 06, 2025"
7af407397532f7cf,http://ufcstats.com/fight-details/7af407397532f7cf,Jalin Turner,Edson Barboza,Jalin Turner,20,0,3910,0,00,0,00,0,Lightweight,KO/TKOPunches,1,2:24,bd92cf5da5413d2a,"December 06, 2025"
ea660db65bfa998f,http://ufcstats.com/fight-details/ea660db65bfa998f,Iwo Baraniewski,Ibo Aslan,Iwo Baraniewski,21,0,2230,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,1,1:29,bd92cf5da5413d2a,"December 06, 2025"
964ea1777695851b,http://ufcstats.com/fight-details/964ea1777695851b,Mansur Abdul-Malik,Antonio Trocoli,Mansur Abdul-Malik,00,0,23,0,10,0,10,0,Middleweight,SUBGuillotine Choke,1,1:09,bd92cf5da5413d2a,"December 06, 2025"
40fa4f8b4b93884e,http://ufcstats.com/fight-details/40fa4f8b4b93884e,Mairon Santos,Muhammad Naimov,Mairon Santos,10,0,2718,0,00,0,00,0,Featherweight,KO/TKOPunches,3,0:21,bd92cf5da5413d2a,"December 06, 2025"
5f5b626e67529056,http://ufcstats.com/fight-details/5f5b626e67529056,Arman Tsarukyan,Dan Hooker,Arman Tsarukyan,00,0,4210,0,20,0,12,0,Lightweight,SUBArm Triangle,2,3:34,92c96df8bdab5fea,"November 22, 2025"
b2218930b982d9b6,http://ufcstats.com/fight-details/b2218930b982d9b6,Ian Machado Garry,Belal Muhammad,Ian Machado Garry,00,0,7256,0,00,0,00,0,Welterweight,U-DEC,3,5:00,92c96df8bdab5fea,"November 22, 2025"
870d374f8d9af65a,http://ufcstats.com/fight-details/870d374f8d9af65a,Volkan Oezdemir,Alonzo Menifield,Volkan Oezdemir,10,0,132,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,1,1:27,92c96df8bdab5fea,"November 22, 2025"
8ed609d80e135d94,http://ufcstats.com/fight-details/8ed609d80e135d94,Myktybek Orolbai,Jack Hermansson,Myktybek Orolbai,10,0,1519,0,00,0,00,0,Welterweight,KO/TKOPunch,1,2:46,92c96df8bdab5fea,"November 22, 2025"
e8307c7686c42d8c,http://ufcstats.com/fight-details/e8307c7686c42d8c,Waldo Cortes Acosta,Shamil Gaziev,Waldo Cortes Acosta,20,0,106,0,00,0,00,0,Heavyweight,KO/TKOPunch,1,1:22,92c96df8bdab5fea,"November 22, 2025"
00ee51bba08b7a08,http://ufcstats.com/fight-details/00ee51bba08b7a08,Kyoji Horiguchi,Tagir Ulanbekov,Kyoji Horiguchi,20,0,496,0,01,0,11,0,Flyweight,SUBRear Naked Choke,3,2:18,92c96df8bdab5fea,"November 22, 2025"
